Name,Address,Long,Lat,Num Beds 
Elliot Hospital,"1 Elliot Way, Manchester, NH 03103",-71.43803726081612,42.98393255,240
Exeter Hospital,"5 Alumni Dr, Exeter, NH 03833",-70.93464772835243,42.98360537179622,97
Frisbie Memorial Hospital,"11 Whitehall Rd, Rochester, NH 03867",-70.95991279823082,43.29683245,84
Lakes Region General Hospital,"80 Highland St, Laconia, NH 03246",-71.46278120703946,43.52839765,96
Manchester VA Medical Center,"718 Smyth Rd, Manchester, NH 03104",-71.44087496182226,43.0125873,0
Parkland Medical Center,"1 Parkland Dr, Derry, NH 03038",-71.31653798339849,42.8773437,86
Portsmouth Regional Hospital,,,,173
Saint Joseph Hospital,,,,208
Southern New Hampshire Medical Center,"8 Prospect St, Nashua, NH 03060",-71.46144054118199,42.756319149999996,160
Wentworth-Douglass Hospital,"789 Central Ave, Dover, NH 03820",-70.87294202655315,43.21252405,118
Palisades Medical Center,"7600 River Rd, North Bergen, NJ 07047",-73.99587571399397,40.79397715,202
AtlantiCare Regional Medical Center - Mainland Campus,"65 W Jimmie Leeds Rd, Pomona, NJ 08240",,,0
AtlantiCare Regional Medical Center -Atlantic City Campus,"1925 Pacific Ave, Atlantic City, NJ 08401",-74.43435192566804,39.3583729,540
Bayonne Medical Center,"29 E 29th St, Bayonne, NJ 07002",-74.11267071889651,40.66815105,163
Bayshore Medical Center,"727 N Beers St, Holmdel, NJ 07733",-74.19179732184358,40.40660465,169
Bergen New Bridge Medical Center,"230 E Ridgewood Ave, Paramus, NJ 07652",-74.0792263,40.9701928,1020
Cape Regional Medical Center,"2 Stone Harbor Blvd, Cape May Court House, NJ 08210",-74.81624940419823,39.0873107,149
Capital Health Medical Center - Hopewell,"1 Capital Way, Pennington, NJ 08534",,,145
Capital Health Regional Medical Center,"750 Brunswick Ave, Trenton, NJ 08638",-74.75204595870024,40.23612455,162
CentraState Medical Center,"901 W Main St, Freehold Township, NJ 07728",-74.31242171778405,40.2375854,264
Chilton Medical Center,"97 West Pkwy, Pompton Plains, NJ 07444",-74.30993913773298,40.9581982,175
Christ Hospital,,,,178
Clara Maass Medical Center,"1 Clara Maass Dr, Belleville, NJ 07109",-74.17666929432302,40.7857295,342
Community Medical Center,,,,449
Cooper University Hospital,"1 Cooper Plaza, Camden, NJ 08103",-75.1166825133025,39.941575799999995,574
Deborah Heart and Lung Center,"200 Trenton Rd, Browns Mills, NJ 08015",-74.58432832359125,39.9777214,86
East Orange General Hospital,"300 Central Ave, East Orange, NJ 07018",-74.21340909745817,40.75421325,196
Englewood Hospital and Medical Center,"350 Engle St, Englewood, NJ 07631",-73.96862953825817,40.90404855,289
Hackensack Meridian Health JFK Medical Center,"65 James St, Edison, NJ 08820",-74.35017766380267,40.556357399999996,447
Hackensack Meridian Health Mountainside Medical Center,,,,231
Hackensack Meridian Health Pascack Valley Medical Center,"250 Old Hook Rd, Westwood, NJ 07675",-74.01488241223915,40.9847885,78
Hackensack University Medical Center,"30 Prospect Ave, Hackensack, NJ 07601",-74.05594087673457,40.8837051,711
Hackettstown Medical Center,"651 Willow Grove St, Hackettstown, NJ 07840",-74.81562810288221,40.8618862,64
Hoboken University Medical Center,"308 Willow Ave, Hoboken, NJ 07030",-74.03397040924716,40.741482500000004,190
Holy Name Medical Center,"718 Teaneck Rd, Teaneck, NJ 07666",-74.01018965639452,40.8828834,307
Hudson Regional Hospital,"55 Meadowlands Pkwy, Secaucus, NJ 07094",-74.07354935904303,40.7914715,106
Hunterdon Medical Center,"2100 Wescott Dr, Flemington, NJ 08822",,,184
Inspira Medical Center Elmer,"501 Front St, Elmer, NJ 08318",-75.1793513046365,39.5885460063773,83
Inspira Medical Center Mullica Hill,"700 Mullica Hill Rd, Mullica Hill, NJ 08062",-75.2062347,39.7333894,0
Inspira Medical Center Vineland,"1505 W Sherman Ave, Vineland, NJ 08360",-75.05858277448098,39.44441055,325
Inspira Medical Center Woodbury,,,,253
Jefferson Washington Township Hospital,"435 Hurffville - Cross Keys Rd, Washington Township, NJ 08080",,,0
Jefferson Cherry Hill Hospital,"2201 Chapel Ave W, Cherry Hill, NJ 08002",-75.0164992,39.928702,522
Jefferson Stratford Hospital,"18 E Laurel Rd, Stratford, NJ 08084",-75.011206,39.825008,0
Jersey City Medical Center,,,,308
Jersey Shore University Medical Center,"1945 NJ-33, Neptune City, NJ 07753",-74.04220696442236,40.20720339966326,597
"LTACH - CareOne at Hackensack University Medical Center, Pascack Valley","250 Old Hook Rd, Westwood, NJ 07675",-74.01488241223915,40.9847885,0
LTACH - CareOne at Trinitas Regional Medical Center,"225 Williamson St, Elizabeth, NJ 07202",-74.21422442922449,40.658750850000004,0
Monmouth Medical Center,"300 2nd Ave, Long Branch, NJ 07740",-73.98561254073647,40.29526945,342
"Monmouth Medical Center, Southern Campus",,,,201
Morristown Medical Center,"100 Madison Ave, Morristown, NJ 07960",-74.46568457708935,40.789571,693
Newark Beth Israel Medical Center,"201 Lyons Ave, Newark, NJ 07112",-74.21258456503452,40.71027275,487
Newton Medical Center,,,,146
Ocean Medical Center,"425 Jack Martin Blvd, Brick Township, NJ 08724",-74.13305270182576,40.0765859,318
Overlook Medical Center,"99 Beauvoir Ave, Summit, NJ 07901",-74.35350045181144,40.71255325,467
Princeton House Behavioral Health,"905 Herrontown Rd, Princeton, NJ 08540",-74.6536673729132,40.38834555,0
Princeton Medical Center,,,,355
Raritan Bay Medical Center - Old Bridge Division,"1 Hospital Plaza, Old Bridge Township, NJ 08857",,,0
Raritan Bay Medical Center - Perth Amboy Division,"530 New Brunswick Ave, Perth Amboy, NJ 08861",-74.28098296277375,40.5190522,302
Riverview Medical Center,"1 Riverview Plaza, Red Bank, NJ 07701",-74.06318759375549,40.3536788,304
Robert Wood Johnson University Hospital at Rahway,"865 Stone St, Rahway, NJ 07065",-74.29090625,40.6131367,122
Robert Wood Johnson University Hospital New Brunswick,"1 Robert Wood Johnson Place, New Brunswick, NJ 08901",,,610
Robert Wood Johnson University Hospital Somerset,"110 Rehill Ave, Somerville, NJ 08876",-74.59495675107048,40.568073549999994,297
RWJ University Hospital Hamilton,"1 Hamilton Health Pl, Hamilton Township, NJ 08690",-74.67193308646208,40.21679905,152
Saint Barnabas Medical Center,"94 Old Short Hills Rd, Livingston, NJ 07039",-74.30484180476817,40.76346035,552
Saint Clare's Denville Hospital,"25 Pocono Rd, Denville, NJ 07834",-74.46494494752471,40.895596049999995,367
Saint Clare's Hospital - Dover,,,,243
Saint Francis Medical Center,,,,134
Saint Joseph's University Medical Center,"703 Main St, Paterson, NJ 07503",-74.16572618558858,40.90360815,698
Saint Joseph's Wayne Medical Center,"224 Hamburg Turnpike, Wayne, NJ 07470",-74.20334527001557,40.94735655,141
Saint Luke's Warren Campus,"185 Roseberry St, Phillipsburg, NJ 08865",-75.17819422355825,40.7019807,92
Saint Mary's General Hospital,"350 Boulevard, Passaic, NJ 07055",-74.13798568347374,40.85946920000001,145
Saint Michael's Medical Center,"111 Central Ave, Newark, NJ 07102",-74.17415602629097,40.7440691,147
Saint Peter's University Hospital,"254 Easton Ave, New Brunswick, NJ 08901",-74.45986663345295,40.500649100000004,353
Salem Medical Center,"310 Salem Woodstown Rd, Salem, NJ 08079",-75.446251,39.593182,126
Shore Medical Center,"100 Medical Center Way, Somers Point, NJ 08244",-74.59232959587463,39.31437455,199
Southern Ocean Medical Center,"1140 NJ-72, Stafford Township, NJ 08050",-74.28512937755102,39.71918980612245,174
The University Hospital,,,,355
The Valley Hospital,"223 N Van Dien Ave, Ridgewood, NJ 07450",-74.10176120493891,40.98285660620489,363
Trinitas Regional Medical Center,"225 Williamson St, Elizabeth, NJ 07202",-74.21422442922449,40.658750850000004,442
VA New Jersey Health Care System - Lyons Campus,"151 Knollcroft Rd, Lyons, NJ 07939",-74.55879375669318,40.66847475,0
VA New Jersey Healthcare System - East Orange Campus,"385 Tremont Ave, East Orange, NJ 07018",-74.2354658633133,40.7524681,0
Valley-Mount Sinai Comprehensive Cancer Care,,,,0
Virtua Marlton Hospital,"90 Brick Rd, Evesham Township, NJ 08053",-74.91867100197405,39.8817545,0
Virtua Memorial Hospital,"175 Madison Ave, Mt Holly, NJ 08060",-74.7969711,39.9832901,339
Virtua Our Lady of Lourdes Hospital,"1600 Haddon Ave, Camden, NJ 08103",-75.09687818455303,39.9269412,301
Virtua Voorhees Hospital,"200 Bowman Dr, Voorhees Township, NJ 08043",-74.9268455,39.8358619,587
Virtua Willingboro Hospital,"218 Sunset Rd, Willingboro, NJ 08046",-74.87995564813811,40.0461623,144
Santa Fe Indian Hospital,"1700 Cerrillos Rd, Santa Fe, NM 87505",-105.97047726563791,35.66836065,4
Acoma-Canoncito-Laguna Hospital,"80 Veterans Blvd, Acoma Pueblo, NM 87034",,,6
Alta Vista Regional Hospital,"104 Legion Dr, Las Vegas, NM 87701",-105.21073346889041,35.623111,46
Artesia General Hospital,"702 N 13th St, Artesia, NM 88210",-104.41060302258207,32.848545,49
Carlsbad Medical Center,,,,121
CHRISTUS Saint Vincent Physicians Medical Center,"2990 Rodeo Park Dr E, Santa Fe, NM 87505",-105.96321090681862,35.6335355,12
CHRISTUS Saint Vincent Regional Medical Center,"455 St. Michael's Drive, Santa Fe, NM 87505",-105.94616410457976,35.659295,214
Crownpoint Health Care Facility,"Junction Rd 371 Rt 9, Crownpoint, NM 87313",,,19
Eastern New Mexico Medical Center,"405 W Country Club Rd, Roswell, NM 88201",-104.52848282488203,33.4246877,162
Gallup Indian Medical Center,"516 E Nizhoni Blvd, Gallup, NM 87301",-108.72915884848484,35.508388,74
Gerald Champion Regional Medical Center,,,,98
Gila Regional Medical Center,"1313 E 32nd St, Silver City, NM 88061",-108.26115066109462,32.7970229,42
Guadalupe County Hospital,"117 Camino De Vida #100, Santa Rosa, NM 88435",,,10
Lea Regional Medical Center,"5419 N Lovington Hwy, Hobbs, NM 88240",-103.18575333410661,32.7617591,92
Los Alamos Medical Center,"3917 W Rd, Los Alamos, NM 87544",-106.31918573828197,35.88155725,47
Lovelace Medical Center,"601 Dr Martin Luther King Jr Ave NE, Albuquerque, NM 87102",,,293
Lovelace Regional Hospital - Roswell,"117 E 19th St, Roswell, NM 88201",-104.52111352993415,33.416888,27
Lovelace Westside Hospital,"10501 Golf Course Rd NW, Albuquerque, NM 87114",-106.67810274579017,35.207827949999995,70
Lovelace Women's Hospital,"4701 Montgomery Blvd NE, Albuquerque, NM 87109",-106.5909133,35.1318542,162
Memorial Medical Center,"701 N 1st St, Springfield, IL 62781",,,199
Mescalero Hospital,"318 Abalone Loop, Mescalero, NM 88340",-105.77263931132123,33.158676549999996,6
MountainView Regional Medical Center,"4311 E Lohman Ave, Las Cruces, NM 88011",-106.72885714150237,32.3235962,180
Plains Regional Medical Center,"2100 N M.L.K. Jr Blvd, Clovis, NM 88101",,,106
Presbyterian Espanola Hospital,,,,52
Presbyterian Hospital,,,,716
Presbyterian Kaseman Hospital,"8300 Constitution Ave NE, Albuquerque, NM 87110",-106.55325132393742,35.09359375,85
Presbyterian Rust Medical Center,"2400 Unser Blvd SE, Rio Rancho, NM 87124",-106.6931590230397,35.21952575,0
Presbyterian Santa Fe Medical Center,,,,36
Raymond G. Murphy VA Medical Center,,,,0
Rehoboth McKinley Christian Health Care Services Hospital,,,,28
Roosevelt General Hospital,"42121 US-70, Portales, NM 88130",-103.36204539585742,34.168229249999996,20
San Juan Regional Medical Center,"801 W Maple St, Farmington, NM 87401",-108.21653705322512,36.72371029999999,184
The Heart Hospital of New Mexico at Lovelace Medical Center,"504 Elm St NE, Albuquerque, NM 87102",-106.63689833145457,35.0878673,55
The Northern Navajo Medical Center,"US-491, Shiprock, NM 87420",-108.6903259,36.8004466,60
UNM Hospital,"2211 Lomas Blvd NE, Albuquerque, NM 87106",-106.61756757961783,35.08738331528663,555
UNM Sandoval Regional Medical Center,"3001 Broadmoor Blvd NE, Rio Rancho, NM 87144",-106.67946780867229,35.309213400000004,60
Zuni Hospital,"12 B Ave, Zuni, NM 87327",-108.6362939,35.5346578,27
Carson Tahoe Regional Medical Center,"1600 Medical Pkwy, Carson City, NV 89703",-119.78413472577867,39.20113405,211
Carson Tahoe Sierra Surgery Hospital,"1400 Medical Pkwy, Carson City, NV 89703",-119.7841427,39.2035607,15
Centennial Hills Hospital Medical Center,"6900 N Durango Dr, Las Vegas, NV 89149",-115.28548130898383,36.28635645,248
Children's Hospital of Nevada,,,,0
Desert Springs Hospital Medical Center,"2075 E Flamingo Rd, Las Vegas, NV 89119",,,293
Dignity Health - Saint Rose Dominican Sahara Campus,,,,0
Dignity Health - St. Rose Dominican Rose de Lima Campus,"102 E Lake Mead Pkwy, Henderson, NV 89015",-114.99200154285714,36.03611546666667,110
Dignity Health - St. Rose Dominican Siena Campus,"3001 St Rose Pkwy, Henderson, NV 89052",-115.11526765879054,36.0046184,326
Dignity Health Saint Rose Dominican North Las Vegas Campus,,,,32
Dignity Health St. Rose Dominican's Blue Diamond Campus,"4855 Blue Diamond Rd, Las Vegas, NV 89139",-115.207037125,36.03303694791666,0
"Dignity Health-Saint Rose Dominican, West Flamingo Campus","9880 W Flamingo Rd, Las Vegas, NV 89147",,,0
Dignity Health-St. Rose Dominican San Martin Campus,"8280 W Warm Springs Rd, Las Vegas, NV 89113",-115.27188439737995,36.0574151,136
Henderson Hospital,"1050 W Galleria Dr, Henderson, NV 89011",-115.03000094720215,36.0727561,140
Mike O'Callaghan Military Medical Center,"4700 Las Vegas Blvd N, Nellis AFB, NV 89191",,,0
MountainView Hospital,,,,384
North Vista Hospital,"1409 E Lake Mead Blvd, North Las Vegas, NV 89030",-115.1221444615545,36.1950807,177
Northeastern Nevada Regional Hospital,"2001 Errecart Blvd, Elko, NV 89801",-115.73062335386889,40.822831300000004,59
Northern Nevada Medical Center,"2375 E Prater Way, Sparks, NV 89434",-119.69779705726727,39.5407921,108
Orthopedic Specialty Hospital of Nevada,"8656 W Patrick Ln, Las Vegas, NV 89148",,,130
Renown Regional Medical Center,"1155 Mill St, Reno, NV 89502",-119.79596072386752,39.52549475,637
Renown South Meadows Medical Center,"10101 Double R Blvd, Reno, NV 89521",-119.75994736221114,39.43624615,138
Saint Mary's Regional Medical Center,"91 Campus Ave, Lewiston, ME 04240",-70.20048572484606,44.10264554071721,252
Southern Hills Hospital & Medical Center,"391 Wallace Rd, Nashville, TN 37211",-86.72231611328925,36.07623775,186
Spring Valley Hospital Medical Center,"5400 S Rainbow Blvd, Las Vegas, NV 89118",-115.2441466,36.1653097,359
Summerlin Hospital Medical Center,"657 N Town Center Dr, Las Vegas, NV 89144",-115.31693839255692,36.1811913,401
Sunrise Children's Hospital,"3186 S Maryland Pkwy, Las Vegas, NV 89109",-115.1365441,36.1600354,0
Sunrise Hospital & Medical Center,"3186 S Maryland Pkwy, Las Vegas, NV 89109",-115.1365441,36.1600354,596
University Medical Center,,,,498
VA Sierra Nevada Health Care System,"975 Kirman Ave, Reno, NV 89502",-119.79951670407186,39.5163536,0
VA Southern Nevada Healthcare System,"6900 N Pecos Rd, North Las Vegas, NV 89086",-115.09403664211472,36.285309600000005,0
Valley Hospital Medical Center,"620 Shadow Ln, Las Vegas, NV 89106",-115.16554763075071,36.16388177087408,290
Long Island Community Hospital,"101 Hospital Rd, Patchogue, NY 11772",-72.97642105305104,40.7802502,235
A.O. Fox Hospital,,,,191
Adirondack Medical Center at Saranac Lake,"2233 NY-86, Saranac Lake, NY 12983",-74.144336,44.343957,155
Albany Medical Center,"43 New Scotland Ave, Albany, NY 12208",-73.77613843844586,42.65377755,793
Albany Stratton VA Medical Center,"113 Holland Ave, Albany, NY 12208",-73.77302321798982,42.6509923,0
Arnot Ogden Medical Center,"600 Roe Ave, Elmira, NY 14905",-76.82727934558767,42.10019265,225
Auburn Community Hospital,"17 Lansing St, Auburn, NY 13021",-76.56473449264865,42.941259450000004,179
Bassett Medical Center,"1 Atwell Rd, Cooperstown, NY 13326",-74.92278409968071,42.69538395,180
Batavia VA Medical Center,"222 Richmond Ave, Batavia, NY 14020",-78.19855962035244,43.00928969552333,0
Bath VA Medical Center,"76 Veterans Ave, Bath, NY 14810",-77.343094,42.342911,0
Bellevue Woman's Center,"2210 Troy Schenectady Rd, Niskayuna, NY 12309",-73.87884078832863,42.7924582,40
Bertrand Chaffee Hospital,"224 E Main St, Springville, NY 14141",-78.65884813664094,42.5096262,103
Bon Secours Community Hospital,"160 E Main St, Port Jervis, NY 12771",-74.68094264622437,41.36734935,168
"BronxCare Dr. Martin Luther King, Jr. Health Center",,,,564
BronxCare Special Care Center,"1265 Fulton Ave, The Bronx, NY 10456",-73.904176,40.8314301,0
Brooks Memorial Hospital,"529 Central Ave, Dunkirk, NY 14048",-79.33447290402674,42.48041845,65
Buffalo General Medical Center,"100 High St, Buffalo, NY 14203",-78.86579918837745,42.901239399999994,1068
Buffalo VA Medical Center,"3495 Bailey Ave, Buffalo, NY 14215",-78.81227440204518,42.9510411,0
Burdett Birth Center,"2215 Burdett Ave #200, Troy, NY 12180",,,0
Canandaigua VA Medical Center,"400 Fort Hill Ave, Canandaigua, NY 14424",-77.272690436017,42.900132224179806,0
Canton-Potsdam Hospital,"50 Leroy St, Potsdam, NY 13676",-74.982821337438,44.67732435,94
Catskill Regional Medical Center - Harris Campus,"68 Harris-Bushville Rd, Harris, NY 12742",,,166
Cayuga Medical Center at Ithaca,"101 Dates Dr, Ithaca, NY 14850",-76.53744689904853,42.4692583,178
Claxton-Hepburn Medical Center,"214 King St, Ogdensburg, NY 13669",-75.49931143322155,44.691467900000006,130
Clifton Springs Hospital and Clinic,,,,203
Columbia Memorial Hospital,"71 Prospect Ave, Hudson, NY 12534",-73.77857378657268,42.246192199999996,117
