NAME,ADDRESS,CITY,STATE,COUNTRY,ZIP,TYPE,STATUS,POPULATION,COUNTY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,WEBSITE,OWNER,BEDS
P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,5 MOONLIGHT DR HWY,BELCOURT,ND,USA,58316,GENERAL ACUTE CARE,OPEN,-999,ROLETTE,48.84335987,-99.74873024,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.ndhealth.gov/hf/North_Dakota_Hospitals_Critical_access.htm,https://www.ihs.gov/greatplains/healthcarefacilities/turtlemountain/,GOVERNMENT - FEDERAL,-999
ST ALOISIUS MEDICAL CENTER,325 E BREWSTER ST,HARVEY,ND,USA,58341,CRITICAL ACCESS,OPEN,25,WELLS,47.76709689,-99.93205126,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.ndhealth.gov/hf/North_Dakota_Hospitals_Critical_access.htm,http://www.staloisius.com,NON-PROFIT,25
TRINITY HOSPITAL - SAINT JOSEPHS,407 3RD STREET SOUTHEAST,MINOT,ND,USA,58701,GENERAL ACUTE CARE,OPEN,251,WARD,48.23216459,-101.2872043,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.ndhealth.gov/hf/North_Dakota_Hospitals_Critical_access.htm,http://www.trinityhealth.org/,NON-PROFIT,251
ST JOSEPH'S HOSPITAL AND HEALTH CENTER,2500 FAIRWAY STREET,DICKINSON,ND,USA,58601,CRITICAL ACCESS,OPEN,25,STARK,46.88907589,-102.8205504,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.ndhealth.gov/HF/North_Dakota_Hospitals_Critical_access.htm,http://chistjosephshealth.org/,NON-PROFIT,25
ALTRU SPECIALTY HOSPITAL,4500 S WASHINGTON ST,GRAND FORKS,ND,USA,58201,GENERAL ACUTE CARE,OPEN,45,GRAND FORKS,47.87696081,-97.04744399,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.ndhealth.gov/HF/North_Dakota_Hospitals_Critical_access.htm,http://www.altru.org/find-a-location/location-profile/?id=58,NON-PROFIT,45
BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,USA,68506,GENERAL ACUTE CARE,OPEN,374,LANCASTER,40.79589821,-96.65226399,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,http://www.bryanhealth.com/,NON-PROFIT,374
CHI HEALTH NEBRASKA HEART,7500 SOUTH 91ST ST,LINCOLN,NE,USA,68526,GENERAL ACUTE CARE,OPEN,63,LANCASTER,40.73668103,-96.59351305,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,http://www.neheart.com/,NON-PROFIT,63
METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,USA,68114,GENERAL ACUTE CARE,OPEN,423,DOUGLAS,41.25964267,-96.04136103,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,http://www.bestcare.org/methodist-hospital/,NON-PROFIT,423
NIOBRARA VALLEY HOSPITAL,401 SOUTH 5TH STREET,LYNCH,NE,USA,68746,CRITICAL ACCESS,OPEN,20,BOYD,42.82457353,-98.46849408,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,http://www.ci.lynch.ne.us/health.htm,NON-PROFIT,20
LA PAZ REGIONAL,1200 MOHAVE RD,PARKER,AZ,USA,85344,GENERAL ACUTE CARE,OPEN,25,LA PAZ,34.13643248,-114.2852197,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.azdhs.gov/als/databases/,www.lapazhospital.org,NON-PROFIT,25
YALE-NEW HAVEN HOSPITAL,20 YORK ST,NEW HAVEN,CT,USA,6504,GENERAL ACUTE CARE,OPEN,1541,NEW HAVEN,41.30469134,-72.93541366,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.elicense.ct.gov/Lookup/GenerateRoster.aspx,http://www.ynhh.org,NON-PROFIT,1541
HENRY COUNTY MEMORIAL HOSPITAL,1000 N 16TH ST,NEW CASTLE,IN,USA,47362,GENERAL ACUTE CARE,OPEN,90,HENRY,39.94337701,-85.36296315,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,http://www.hcmhcares.org,GOVERNMENT - LOCAL,90
GULF BREEZE HOSPITAL,1110 GULF BREEZE PKWY,GULF BREEZE,FL,USA,32561,GENERAL ACUTE CARE,OPEN,77,SANTA ROSA,30.36048195,-87.15705465,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.ebaptisthealthcare.org/GulfBreezeHospital/,NON-PROFIT,77
CAPITAL REGIONAL MEDICAL CENTER,2626 CAPITAL MEDICAL BLVD,TALLAHASSEE,FL,USA,32308,GENERAL ACUTE CARE,OPEN,266,LEON,30.47571346,-84.23154534,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.capitalregionalmedicalcenter.com,PROPRIETARY,266
SELECT SPECIALTY HOSPITAL - TALLAHASSEE,1554 SURGEONS DR,TALLAHASSEE,FL,USA,32308,GENERAL ACUTE CARE,OPEN,48,LEON,30.46168856,-84.25292914,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.selectspecialtyhospitals.com/company/locations/tallahassee.aspx,PROPRIETARY,48
AVERA GETTYSBURG HOSPITAL,606 EAST GARFIELD AVENUE,GETTYSBURG,SD,USA,57442,CRITICAL ACCESS,OPEN,10,POTTER,45.01308489,-99.94779146,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptPH04LicenseList.Aspx,http://www.avera.org/,NON-PROFIT,10
WEST FLORIDA HOSPITAL,8383 N DAVIS HWY,PENSACOLA,FL,USA,32514,GENERAL ACUTE CARE,OPEN,515,ESCAMBIA,30.51568064,-87.21789514,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.westfloridahospital.com,PROPRIETARY,515
BAPTIST MEDICAL CENTER - BEACHES,1350 13TH AVE S,JACKSONVILLE BEACH,FL,USA,32250,GENERAL ACUTE CARE,OPEN,146,DUVAL,30.27337357,-81.39831629,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.baptistjax.com/locations/baptist-medical-center-beaches,NON-PROFIT,146
MAYO CLINIC,4500 SAN PABLO RD,JACKSONVILLE,FL,USA,32224,GENERAL ACUTE CARE,OPEN,304,DUVAL,30.26391313,-81.44108268,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.mayoclinic.org,NON-PROFIT,304
SACRED HEART HOSPITAL ON EMERALD COAST,7800 US HWY 98 W,MIRAMAR BEACH,FL,USA,32550,GENERAL ACUTE CARE,OPEN,58,WALTON,30.37857467,-86.30685631,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.sacredheartemerald.org,NON-PROFIT,58
CALHOUN-LIBERTY HOSPITAL,20370 NE BURNS AVE,BLOUNTSTOWN,FL,USA,32424,GENERAL ACUTE CARE,OPEN,25,CALHOUN,30.45862283,-85.05010386,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.calhoun-libertyhospital.com,NON-PROFIT,25
BAPTIST MEDICAL CENTER - NASSAU,1250 S 18TH ST,FERNANDINA BEACH,FL,USA,32034,GENERAL ACUTE CARE,OPEN,54,NASSAU,30.6532098,-81.44912349,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.baptistjax.com/locations/baptist-medical-center-nassau,NON-PROFIT,54
HALE HO'OLA HAMAKUA,45-547  PLUMERIA ST,HONOKAA,HI,USA,96727,GENERAL ACUTE CARE,OPEN,52,HAWAII,20.07617304,-155.4698296,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.hawaii.gov/Health/Hospitals-in-Hawaii/rwns-g4bn/data,http://www.hhsc.org,GOVERNMENT - STATE,52
AVERA ST ANTHONY'S HOSPITAL,300 NORTH 2ND ST,O'NEILL,NE,USA,68763,CRITICAL ACCESS,OPEN,25,HOLT,42.4606455,-98.65038285,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,http://www.avera.org/st-anthonys,NON-PROFIT,25
BLUE MOUNTAIN HOSPITAL GNADEN HUETTEN,211 NORTH 12TH STREET,LEHIGHTON,PA,USA,18235,GENERAL ACUTE CARE,OPEN,95,CARBON,40.833084,-75.725897,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.blmtn.org/,NON-PROFIT,95
WASHINGTON HOSPITAL,155 WILSON AVENUE,WASHINGTON,PA,USA,15301,GENERAL ACUTE CARE,OPEN,274,WASHINGTON,40.18387511,-80.24660618,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.washingtonhospital.org,NON-PROFIT,274
WAYNE MEMORIAL HOSPITAL,601 PARK STREET,HONESDALE,PA,USA,18431,GENERAL ACUTE CARE,OPEN,112,WAYNE,41.576561,-75.260329,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.wmh.org,NON-PROFIT,112
INCLINE VILLAGE HEALTH CENTER,880 ALDER AVENUE,INCLINE VILLAGE,NV,USA,89451,GENERAL ACUTE CARE,OPEN,6,WASHOE,39.2514975,-119.954394,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dpbh.nv.gov/Reg/HealthFacilities/Community_Resources/,http://tfhd.com/inclinehospital.asp,GOVERNMENT - DISTRICT/AUTHORITY,6
BUTLER MEMORIAL HOSPITAL,ONE HOSPITAL WAY,BUTLER,PA,USA,16001,GENERAL ACUTE CARE,OPEN,296,BUTLER,40.866894,-79.881562,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://butlerhealthsystem.org/Pages/Home.aspx,NON-PROFIT,296
MEMORIAL HOSPITAL - YORK,"325 SOUTH BELMONT STREET, BOX 15118",YORK,PA,USA,17405,GENERAL ACUTE CARE,OPEN,100,YORK,39.967361,-76.692573,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.mhyork.org/,NON-PROFIT,100
TYLER MEMORIAL HOSPITAL,880 SR 6,TUNKHANNOCK,PA,USA,18657,GENERAL ACUTE CARE,OPEN,48,WYOMING,41.57759711,-75.96941474,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.tylermemorialhospital.net,PROPRIETARY,48
UPMC BEDFORD,10455 LINCOLN HIGHWAY,EVERETT,PA,USA,15537,GENERAL ACUTE CARE,OPEN,49,BEDFORD,40.02540404,-78.432673,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.upmcbedfordmemorial.com,NON-PROFIT,49
HERITAGE VALLEY SEWICKLEY,720 BLACKBURN ROAD,SEWICKLEY,PA,USA,15143,GENERAL ACUTE CARE,OPEN,186,ALLEGHENY,40.542576,-80.177979,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.heritagevalley.org,NON-PROFIT,186
WESTERN PENNSYLVANIA HOSPITAL,4800 FRIENDSHIP AVENUE,PITTSBURGH,PA,USA,15224,GENERAL ACUTE CARE,OPEN,251,ALLEGHENY,40.461876,-79.946222,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.wpahs.org/locations/west-penn-hospital,NON-PROFIT,251
MAGEE-WOMENS HOSPITAL OF UPMC,300 HALKET STREET,PITTSBURGH,PA,USA,15213,GENERAL ACUTE CARE,OPEN,318,ALLEGHENY,40.43696252,-79.96105247,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.upmc.com/locations/hospitals/magee/pages/default.aspx,NON-PROFIT,318
CALLAWAY DISTRICT HOSPITAL,211 E KIMBALL ST,CALLAWAY,NE,USA,68825,CRITICAL ACCESS,OPEN,12,CUSTER,41.29111932,-99.9231578,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,http://www.callaway-ne.com/hospital/,GOVERNMENT - DISTRICT/AUTHORITY,12
BROWN COUNTY HOSPITAL,945 EAST ZERO ST,AINSWORTH,NE,USA,69210,CRITICAL ACCESS,OPEN,23,BROWN,42.54451346,-99.84956105,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,http://www.browncountyhospital.org,GOVERNMENT - LOCAL,23
BERWICK HOSPITAL CENTER,701 EAST 16TH STREET,BERWICK,PA,USA,18603,GENERAL ACUTE CARE,OPEN,101,COLUMBIA,41.070954,-76.23093,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.berwick-hospital.com,PROPRIETARY,101
SOUTH LYON MEDICAL CENTER,213 SOUTH WHITACRE,YERINGTON,NV,USA,89447,GENERAL ACUTE CARE,OPEN,63,LYON,38.98409652,-119.1674592,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dpbh.nv.gov/Reg/HealthFacilities/Community_Resources/,http://www.southlyonmedicalcenter.org,NON-PROFIT,63
CHESTNUT HILL HOSPITAL,8835 GERMANTOWN AVENUE,PHILADELPHIA,PA,USA,19118,GENERAL ACUTE CARE,OPEN,135,PHILADELPHIA,40.079468,-75.211935,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.chhealthsystem.com,PROPRIETARY,135
PENNSYLVANIA HOSPITAL,800 SPRUCE STREET,PHILADELPHIA,PA,USA,19107,GENERAL ACUTE CARE,OPEN,520,PHILADELPHIA,39.94520906,-75.1557321,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.pennmedicine.org/pahosp/,NON-PROFIT,520
NAZARETH HOSPITAL,2601 HOLME AVENUE,PHILADELPHIA,PA,USA,19152,GENERAL ACUTE CARE,OPEN,205,PHILADELPHIA,40.05897134,-75.04200874,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.nazarethhospital.org,NON-PROFIT,205
ROXBOROUGH MEMORIAL HOSPITAL,5800 RIDGE AVENUE,PHILADELPHIA,PA,USA,19128,GENERAL ACUTE CARE,OPEN,137,PHILADELPHIA,40.02862679,-75.20977237,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.roxboroughmemorial.com,PROPRIETARY,137
UNION HOSPITAL,659 BOULEVARD,DOVER,OH,USA,44622,GENERAL ACUTE CARE,OPEN,157,TUSCARAWAS,40.51436785,-81.45585405,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,http://www.unionhospital.org,NON-PROFIT,157
MEMORIAL HOSPITAL OF UNION COUNTY,500 LONDON AVENUE,MARYSVILLE,OH,USA,43040,GENERAL ACUTE CARE,OPEN,97,UNION,40.23008254,-83.36764832,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,http://www.memorialhosp.org,GOVERNMENT - LOCAL,97
MOUNT NITTANY MEDICAL CENTER,1800 EAST PARK AVENUE,STATE COLLEGE,PA,USA,16803,GENERAL ACUTE CARE,OPEN,260,CENTRE,40.81854834,-77.84258985,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.mountnittany.org,NON-PROFIT,260
CONEMAUGH MINERS MEDICAL CENTER,"290 HAIDA AVENUE, PO BOX 689",HASTINGS,PA,USA,16646,GENERAL ACUTE CARE,OPEN,30,CAMBRIA,40.65807263,-78.70526962,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.conemaugh.org/miners/,NON-PROFIT,30
BRANDYWINE HOSPITAL,201 REECEVILLE ROAD,COATESVILLE,PA,USA,19320,GENERAL ACUTE CARE,OPEN,234,CHESTER,40.01012579,-75.78613013,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.brandywinehospital.com,PROPRIETARY,234
CHESTER COUNTY HOSPITAL,701 EAST MARSHALL STREET,WEST CHESTER,PA,USA,19380,GENERAL ACUTE CARE,OPEN,210,CHESTER,39.97120657,-75.60214507,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.chestercountyhospital.org,NON-PROFIT,210
GROVER C DILS MEDICAL CENTER,700 NORTH SPRING STREET,CALIENTE,NV,USA,89008,GENERAL ACUTE CARE,OPEN,20,LINCOLN,37.62270263,-114.5139431,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dpbh.nv.gov/Reg/HealthFacilities/Community_Resources/,http://www.dilsmedicalcenter.org,NON-PROFIT,20
PHOENIXVILLE HOSPITAL,"140 NUTT ROAD, PO BOX 3001",PHOENIXVILLE,PA,USA,19468,GENERAL ACUTE CARE,OPEN,137,CHESTER,40.123789,-75.515085,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.phoenixvillehospital.com,PROPRIETARY,137
ST. LUKE'S NORTHLAND HOSPITAL - BARRY ROAD,5830 NW  BARRY ROAD,KANSAS CITY,MO,USA,64154,GENERAL ACUTE CARE,OPEN,97,PLATTE,39.24898899,-94.64832907,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,https://www.saintlukeskc.org/locations/saint-lukes-north-hospital-barry-road?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,NON-PROFIT,97
BATTLE MOUNTAIN GENERAL HOSPITAL,535 SOUTH HUMBOLDT STREET,BATTE MTN,NV,USA,89820,GENERAL ACUTE CARE,OPEN,7,LANDER,40.63955062,-116.9402862,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dpbh.nv.gov/Reg/HealthFacilities/Community_Resources/,http://www.bmgh.org,GOVERNMENT - DISTRICT/AUTHORITY,7
SOMERSET HOSPITAL,225 SOUTH CENTER AVENUE,SOMERSET,PA,USA,15501,GENERAL ACUTE CARE,OPEN,150,SOMERSET,40.007048,-79.077821,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.somersethospital.com,NON-PROFIT,150
WINDBER HOSPITAL,600 SOMERSET AVENUE,WINDBER,PA,USA,15963,GENERAL ACUTE CARE,OPEN,54,SOMERSET,40.242639,-78.83752,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.windbercare.org/,NON-PROFIT,54
KEARNEY COUNTY HEALTH SERVICES HOSPITAL,727 EAST 1ST ST,MINDEN,NE,USA,68959,CRITICAL ACCESS,OPEN,10,KEARNEY,40.49543098,-98.94285322,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,http://www.kchs.org,GOVERNMENT - LOCAL,10
MOUNT GRANT GENERAL HOSPITAL,FIRST AND 'A' STREET,HAWTHORNE,NV,USA,89415,CRITICAL ACCESS,OPEN,11,MINERAL,38.51700346,-118.6273898,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dpbh.nv.gov/Reg/HealthFacilities/Community_Resources/,http://mtgrantgenhospital.org/,NON-PROFIT,11
NYE REGIONAL MEDICAL CENTER,825 SOUTH MAIN STREET,TONOPAH,NV,USA,89049,GENERAL ACUTE CARE,CLOSED,44,NYE,38.06164318,-117.2224901,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.nv.gov/Health/hcqc/healthfacilitiesquery/FacilitiesSearch.aspx,http://www.nyeregional.org,PROPRIETARY,44
BENSON HOSPITAL,450 S. OCOTILLO,BENSON,AZ,USA,85602,GENERAL ACUTE CARE,OPEN,22,COCHISE,31.96510498,-110.3081187,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.azdhs.gov/als/databases/,http://www.bensonhospital.org,GOVERNMENT - DISTRICT/AUTHORITY,22
"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",901 W REX ALLEN DRIVE,WILLCOX,AZ,USA,85643,GENERAL ACUTE CARE,OPEN,48,COCHISE,32.2649674,-109.8381442,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.azdhs.gov/als/databases/,http://www.ncch.com,GOVERNMENT - DISTRICT/AUTHORITY,48
LEHIGH VALLEY HOSPITAL-MUHLENBERG,2545 SCHOENERSVILLE ROAD,BETHLEHEM,PA,USA,18017,GENERAL ACUTE CARE,OPEN,184,LEHIGH,40.657591,-75.420109,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.lvhn.org/facilities_directions/hospital_locations/lehigh_valley_hospital_muhlenberg,NON-PROFIT,184
UPMC JAMESON,1211 WILMINGTON AVENUE,NEW CASTLE,PA,USA,16105,GENERAL ACUTE CARE,OPEN,254,LAWRENCE,41.013202,-80.352649,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.jamesonhealth.org,NON-PROFIT,254
LANCASTER REGIONAL MEDICAL CENTER,"250 COLLEGE AVENUE, PO BOX 3434",LANCASTER,PA,USA,17604,GENERAL ACUTE CARE,OPEN,214,LANCASTER,40.04081396,-76.32097873,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.lancasterregional.com/locations/lancaster-regional-medical-center,PROPRIETARY,214
UPMC PINNICLE LITITZ,1500 HIGHLANDS DRIVE,LITITZ,PA,USA,17543,GENERAL ACUTE CARE,OPEN,148,LANCASTER,40.132245,-76.311902,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.heartoflancaster.com/locations/heart-of-lancaster-regional-medical-center,PROPRIETARY,148
EASTON HOSPITAL,250 SOUTH 21ST STREET,EASTON,PA,USA,18042,GENERAL ACUTE CARE,OPEN,254,NORTHAMPTON,40.68710826,-75.24259926,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.easton-hospital.com/Pages/Home.aspx,PROPRIETARY,254
SUNBURY COMMUNITY HOSPITAL,350 NORTH 11TH STREET,SUNBURY,PA,USA,17801,GENERAL ACUTE CARE,OPEN,118,NORTHUMBERLAND,40.861931,-76.778025,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.sunburyhospital.com,PROPRIETARY,118
MOSES TAYLOR HOSPITAL,700 QUINCY AVENUE,SCRANTON,PA,USA,18510,GENERAL ACUTE CARE,OPEN,217,LACKAWANNA,41.41069496,-75.65056814,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.mth.org,PROPRIETARY,217
REGIONAL HOSPITAL OF SCRANTON,746 JEFFERSON AVENUE,SCRANTON,PA,USA,18510,GENERAL ACUTE CARE,OPEN,198,LACKAWANNA,41.41233526,-75.65396151,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.regionalhospitalofscranton.net,PROPRIETARY,198
HOLZER MEDICAL CENTER,100 JACKSON PIKE,GALLIPOLIS,OH,USA,45631,GENERAL ACUTE CARE,OPEN,287,GALLIA,38.84647314,-82.23754029,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,http://www.holzer.org,NON-PROFIT,287
NORTHEAST HOSPITAL CORPORATION - BEVERLY CAMPUS,85 HERRICK STREET,BEVERLY,MA,USA,1915,GENERAL ACUTE CARE,OPEN,227,ESSEX,42.5641,-70.8757,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,http://www.beverlyhospital.org/locations--services/locations/beverly-hospital,NON-PROFIT,227
NORTH SHORE MEDICAL CENTER  - SALEM CAMPUS,81 HIGHLAND AVENUE,SALEM,MA,USA,1970,GENERAL ACUTE CARE,OPEN,268,ESSEX,42.5111,-70.9068,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,http://www.nsmc.partners.org,NON-PROFIT,268
ST MARY'S MEDICAL CENTER OF EVANSVILLE INC,3700 WASHINGTON AVE,EVANSVILLE,IN,USA,47750,GENERAL ACUTE CARE,OPEN,426,VANDERBURGH,37.96334445,-87.50292615,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,http://www.stmarys.org,NON-PROFIT,426
BLACK HILLS SURGERY CENTER LIMITED LIABILITY PARTNERSHIP,216 ANAMARIA DRIVE,RAPID CITY,SD,USA,57701,GENERAL ACUTE CARE,OPEN,26,PENNINGTON,44.04644362,-103.2234841,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptPH04LicenseList.Aspx,http://www.bhsc.com,PROPRIETARY,26
